Table S1b Top ranked cell type-enriched genes based on human data					
					
Zhang2016_logFC	Darmanis2015_logFC	grand_mean	gene	Celltype	
3.32561339183142	3.64973497334257	3.487674182587	HSD17B6	ast	
3.97518428929968	2.98596689554488	3.48057559242228	SLC16A9	ast	
3.75511297721172	3.19969569656476	3.47740433688824	RP4-673D20.3	ast	
3.21491594373667	3.7347805388542	3.47484824129544	PHGDH	ast	
3.99030953227429	2.95217134461689	3.47124043844559	RP11-731J8.2	ast	
4.07864765756604	2.8285714805121	3.45360956903907	LRRC3B	ast	
3.85640806039522	3.04500558693538	3.4507068236653	FAT1	ast	
3.67620746575863	3.21750345140809	3.44685545858336	GABRB1	ast	
3.590183417811	3.2860218757584	3.4381026467847	GPM6A	ast	
3.91078727254992	2.95852930170367	3.43465828712679	HHATL	ast	
3.95201889533757	2.9000716788196	3.42604528707859	SLC25A48	ast	
3.42302478448107	3.4186969969201	3.42086089070058	GLUD1	ast	
3.73483440519767	3.09595567421965	3.41539503970866	NTM	ast	
3.36327474333502	3.4644464471358	3.41386059523541	BCAN	ast	
3.66302306638026	3.15148791456816	3.40725549047421	A2ML1	ast	
3.51425655251386	3.29954631847216	3.40690143549301	CABLES1	ast	
3.40494103624413	3.39688770553789	3.40091437089101	LMO3	ast	
3.53558560146227	3.25290978273283	3.39424769209755	ABCC9	ast	
3.34516155272242	3.42415517068729	3.38465836170485	WFS1	ast	
3.83788287724878	2.92553569429878	3.38170928577378	ACSS1	ast	
4.58120356772903	2.17977693546435	3.38049025159669	FAM167A	ast	
3.53762840148661	3.19945975190198	3.36854407669429	DTNA	ast	
2.66992131439459	4.0355178447522	3.35271957957339	CTD-2353F22.2	ast	
4.27380810870999	2.42429051029437	3.34904930950218	MOXD1	ast	
3.73473694926182	2.96098283986822	3.34785989456502	CTNNA2	ast	
3.34856136166938	3.3461140271482	3.34733769440879	DKK3	ast	
3.82996798387756	2.84159189584963	3.33577993986359	SNTA1	ast	
2.93467722862587	3.72578355754407	3.33023039308497	ADHFE1	ast	
3.60120724506267	3.05679220200573	3.3289997235342	KIAA0319	ast	
3.59204904563172	3.06296098919422	3.32750501741297	FAM184A	ast	
4.07300778153933	2.57096033919055	3.32198406036494	KIAA1161	ast	
3.62740127545188	3.01539698490445	3.32139913017816	LIX1	ast	
3.57414906522726	3.0493092790814	3.31172917215433	ADCY2	ast	
3.09983336377271	3.5207906453328	3.31031200455276	PLTP	ast	
3.55578122698244	3.0643588858912	3.31007005643682	LINC00299	ast	
3.02793803250481	3.58778677582356	3.30786240416418	EZR	ast	
3.96670669278796	2.6484231054162	3.30756489910208	SCG3	ast	
4.47195732326383	2.14196773446132	3.30696252886258	MAPK4	ast	
4.38943679973153	2.21312833249468	3.3012825661131	LHX2	ast	
3.75669192690231	2.81916164330562	3.28792678510396	LRIG1	ast	
3.62494532006662	2.93308544721723	3.27901538364193	AC002429.5	ast	
3.4002956847158	3.14922165821412	3.27475867146496	OAF	ast	
3.31507523673063	3.23414705507801	3.27461114590432	ADORA2B	ast	
4.11025871203469	2.42974478582592	3.2700017489303	FREM2	ast	
3.74361087085582	2.75075426773834	3.24718256929708	C2ORF72	ast	
3.92664631613094	2.56619906830845	3.24642269221969	PRDM16	ast	
3.6624150212038	2.82788471870141	3.2451498699526	CDH20	ast	
3.12873349278866	3.35917862254287	3.24395605766576	HIF3A	ast	
3.35592412232575	3.13054933285696	3.24323672759135	ACACB	ast	
4.35955073987819	2.1196376786615	3.23959420926984	RGR	ast	
3.4878937803828	2.98714457037909	3.23751917538094	CHR22-38_28785274-29006793.1	ast	
3.53372795472174	2.92483136151685	3.22927965811929	SHROOM3	ast	
3.45115805850579	2.97237983826585	3.21176894838582	PDLIM3	ast	
2.96510321958633	3.44292053263817	3.20401187611225	ZIC2	ast	
3.50044253086739	2.8993494834077	3.19989600713755	PHKA1	ast	
3.32057846365319	3.03264365555333	3.17661105960326	PITPNC1	ast	
3.27487240434956	3.04429116300365	3.1595817836766	CYP2J2	ast	
3.04879317120119	3.25682119408746	3.15280718264433	LSAMP	ast	
3.77044506705456	2.51546406891607	3.14295456798532	PLXNB1	ast	
3.68822660750951	2.58211630755221	3.13517145753086	SLC7A2	ast	
3.20744332704138	3.05449799591088	3.13097066147613	GPR143	ast	
2.63852000999333	3.61167973789588	3.12509987394461	ASPH	ast	
4.17905038895495	2.06951731580305	3.124283852379	CD38	ast	
3.42497521299691	2.82167652628406	3.12332586964048	AIFM3	ast	
3.59095366508557	2.64924762392306	3.12010064450432	GNA14	ast	
3.75111924742352	2.47874960561814	3.11493442652083	PBXIP1	ast	
2.72585126886765	3.50080428885903	3.11332777886334	PTPRF	ast	
2.70893829438021	3.50022648184226	3.10458238811124	NADK2	ast	
4.36438774892217	1.84004187646551	3.10221481269384	KCNJ10	ast	
3.63735018140029	2.56369870069255	3.10052444104642	PTCHD1	ast	
3.49445282810231	2.70622683783111	3.10033983296671	MEIS2	ast	
4.11603384094084	2.08247303741369	3.09925343917727	LRP4	ast	
3.34114041074829	2.85565183471813	3.09839612273321	TNIK	ast	
3.73532609543215	2.4605447029498	3.09793539919098	SLC7A10	ast	
3.19157062710195	2.98912021758613	3.09034542234404	PMP2	ast	
2.66698246073339	3.51213782998848	3.08956014536093	CYP4V2	ast	
4.15250489067497	2.02466577785327	3.08858533426412	RNF182	ast	
3.02614196712503	3.15048170491107	3.08831183601805	B3GALT1	ast	
3.77226224574713	2.39477346816397	3.08351785695555	WWC1	ast	
2.96171112770461	3.20428469930163	3.08299791350312	LRRC8A	ast	
2.94598389494507	3.21765440298727	3.08181914896617	GRAMD3	ast	
3.78252414170794	2.37978641370631	3.08115527770712	GPT2	ast	
3.70494675275133	2.42766620130399	3.06630647702766	ACSS3	ast	
3.57173443741941	2.56019116280709	3.06596280011325	FGF2	ast	
3.29490474675987	2.82917698016687	3.06204086346337	GLUL	ast	
3.87086271664378	2.2452318393655	3.05804727800464	GAREML	ast	
3.80894487535737	2.29961563407393	3.05428025471565	NWD1	ast	
3.8936642919775	2.20494531596654	3.04930480397202	CADM1	ast	
2.56044278984249	3.53319024393417	3.04681651688833	NHSL1	ast	
2.8049316298364	3.28596150115253	3.04544656549447	INTU	ast	
2.92548183017803	3.16415736881542	3.04481959949673	AMOT	ast	
2.56702073275472	3.52208802776351	3.04455438025911	SLC18B1	ast	
3.82133476685348	2.26292462487079	3.04212969586214	COL5A3	ast	
3.09974718246111	2.976512978777	3.03813008061906	GLIS3	ast	
3.58169568453488	2.49406772499542	3.03788170476515	ACKR3	ast	
3.39702393798876	2.66482123639298	3.03092258719087	NDRG2	ast	
3.85792186495512	2.19847608024746	3.02819897260129	RNF43	ast	
2.71746879582618	3.33486954344688	3.02616916963653	DOCK7	ast	
3.24761878214296	2.79950620665589	3.02356249439943	CSRP1	ast	
3.18263159945195	2.86292534423917	3.02277847184556	PLIN5	ast	
3.29819053416817	2.74151895938871	3.01985474677844	PDGFRB	ast	
2.85965710441188	3.16885829881011	3.01425770161099	HOPX	ast	
3.18204127380283	2.83445113414375	3.00824620397329	TTYH1	ast	
1.75180332479708	4.25974121052397	3.00577226766052	AQP4-AS1	ast	
2.87188011083443	3.11476371984691	2.99332191534067	PLA2G5	ast	
2.96241064436037	3.019289370472	2.99085000741619	NHS	ast	
2.84284699841771	3.13241510549708	2.98763105195739	RP11-806O11.1	ast	
2.59036799853596	3.38017727470528	2.98527263662062	TTLL4	ast	
3.56141605249783	2.38675823135378	2.97408714192581	PLSCR4	ast	
3.58876637691055	2.35728241396102	2.97302439543579	ZFHX4	ast	
3.26046442620758	2.68131669784402	2.9708905620258	LINC01314	ast	
3.56003696970479	2.37318395847839	2.96661046409159	MRO	ast	
3.00294577188375	2.92962826799834	2.96628701994105	MYO10	ast	
3.12934213665048	2.80102232619681	2.96518223142364	PPARGC1A	ast	
2.94259023615953	2.96697971260363	2.95478497438158	ITGA7	ast	
3.64687907397196	2.26035268268882	2.95361587833039	GPRC5B	ast	
4.61748217722494	1.28767820127227	2.9525801892486	CYP4F11	ast	
3.50368831400888	2.38097440196878	2.94233135798883	BMP7	ast	
3.6036777084816	2.28037734704389	2.94202752776274	MFGE8	ast	
3.70229658941415	2.17774549415311	2.94002104178363	PSAT1	ast	
3.32279243861538	2.55612090116836	2.93945666989187	FUT9	ast	
2.81346029587184	3.06309518021492	2.93827773804338	DAPK1	ast	
3.16621475360525	2.70593180088123	2.93607327724324	NRXN1	ast	
2.95581069236693	2.89627322591096	2.92604195913894	SORBS1	ast	
2.83209231141725	3.01523167178223	2.92366199159974	PON2	ast	
2.63617575119802	3.20887460129256	2.92252517624529	SLC2A4	ast	
2.46239475904188	3.3765558905787	2.91947532481029	MGLL	ast	
3.0786799103969	2.75805655527671	2.91836823283681	RHOJ	ast	
3.44134384790224	2.38739771010442	2.91437077900333	PTGDS	ast	
3.50633419483213	2.31808869368957	2.91221144426085	PIPOX	ast	
2.85655556696785	2.96630620645326	2.91143088671056	THSD1	ast	
3.42035039465916	2.39267912191627	2.90651475828771	YAP1	ast	
3.34840844829242	2.45987185726481	2.90414015277861	RP11-517I3.2	ast	
4.37122660110059	1.43542987617031	2.90332823863545	ACBD7	ast	
3.00472390182187	2.79645997480952	2.9005919383157	NEBL	ast	
2.95866495157235	2.84102748727393	2.89984621942314	HRSP12	ast	
3.09011673438386	2.70845207488438	2.89928440463412	FAM171A1	ast	
3.52199619619364	2.24974713434484	2.88587166526924	EYA1	ast	
2.86836544020831	2.90102413962808	2.88469478991819	ENHO	ast	
3.1127740442012	2.65401508558727	2.88339456489424	ARHGEF26-AS1	ast	
3.61114721477506	2.15187264663125	2.88150993070315	RP11-320H14.1	ast	
2.4949127831266	3.26216228943099	2.8785375362788	EFNA5	ast	
3.76272569652873	1.97400584228751	2.86836576940812	MEGF10	ast	
3.57388056952615	2.15553182586665	2.8647061976964	CDC42EP4	ast	
2.87125403345415	2.85231516441843	2.86178459893629	CAMK2G	ast	
4.13144957808864	1.58919339685602	2.86032148747233	GRIN2C	ast	
3.47781097342791	2.22439839231775	2.85110468287283	VAV3	ast	
2.41511638256816	3.28218442191213	2.84865040224015	SMOX	ast	
3.15581015662006	2.53773699336039	2.84677357499022	NPAS3	ast	
3.01254322900713	2.67373637154121	2.84313980027417	ITM2C	ast	
3.00860787506443	2.67526480491706	2.84193633999074	ABLIM1	ast	
3.13605119154828	2.54735355609113	2.8417023738197	FAT3	ast	
3.27123460672331	2.40838284343243	2.83980872507787	PTPRZ1	ast	
2.98336002636666	2.69049908462809	2.83692955549738	LINC01354	ast	
2.32366263827267	3.33000695775643	2.82683479801455	SLC30A10	ast	
3.17008773353774	2.47612291222928	2.82310532288351	SEMA4A	ast	
4.17272667909881	1.46302673461938	2.81787670685909	UG0898H09	ast	
3.38581113517517	2.24988895445329	2.81785004481423	MFAP3L	ast	
2.87976520500884	2.74596728199509	2.81286624350196	PGM1	ast	
2.69705941181406	2.92401066299838	2.81053503740622	ITPKB	ast	
3.67858609245658	1.93342668362245	2.80600638803951	FGFR2	ast	
3.07743683017514	2.52503110642335	2.80123396829925	SASH1	ast	
2.66557544031411	2.93562184051803	2.80059864041607	PRODH	ast	
2.22415986775527	3.36971296709059	2.79693641742293	GPR56	ast	
3.32740176585262	2.26549994933601	2.79645085759432	SLITRK2	ast	
2.54799857907854	3.04165269415539	2.79482563661697	FGD6	ast	
3.50020252493054	2.08775245008244	2.79397748750649	RHPN2	ast	
2.15405864530707	3.43364283186646	2.79385073858677	SLC39A11	ast	
2.63895514474816	2.94843408794749	2.79369461634782	TPCN1	ast	
3.21211417960317	2.36305990105199	2.78758704032758	POU3F2	ast	
2.65158719378745	2.90546767523728	2.77852743451237	MT1E	ast	
2.80838133423422	2.74616285551681	2.77727209487551	EFR3B	ast	
3.36862992365084	2.18108719878922	2.77485856122003	SDC2	ast	
2.25076763841084	3.26583978256098	2.75830371048591	HPR	ast	
2.62452322687813	2.88952898886388	2.75702610787101	NEK6	ast	
2.74060188432341	2.77037310697639	2.7554874956499	MRAS	ast	
3.42948310661665	2.07944708315157	2.75446509488411	EPHB1	ast	
3.90071287870852	1.6057858987215	2.75324938871501	PCDHGC3	ast	
3.9920038220995	1.51391444933385	2.75295913571668	NTSR2	ast	
3.79348625349198	1.69048105626232	2.74198365487715	GDPD2	ast	
2.75511687902964	2.71371090884979	2.73441389393971	SDS	ast	
3.50604556290254	1.96215950588982	2.73410253439618	KAL1	ast	
3.81623400484249	1.64099075104943	2.72861237794596	PYGM	ast	
2.77947562691199	2.67249501752053	2.72598532221626	NQO1	ast	
2.50839450469332	2.92437277631481	2.71638364050407	FKBP9	ast	
2.96907817917189	2.45660570179828	2.71284194048508	RAB34	ast	
2.98974547723273	2.43207096509273	2.71090822116273	STK33	ast	
2.56211809717795	2.85310128718662	2.70760969218229	TNS3	ast	
2.77059082833866	2.63985170950952	2.70522126892409	BRINP2	ast	
3.67327694182497	1.73661244094678	2.70494469138587	PTN	ast	
2.86482943336242	2.54417368738292	2.70450156037267	KLKB1	ast	
2.47746754684653	2.92242785484334	2.69994770084494	ZFYVE21	ast	
3.45825339834671	1.91162067790258	2.68493703812464	GABBR1	ast	
2.79106284656621	2.57859187580965	2.68482736118793	ASTN1	ast	
2.96495058130515	2.4030678787687	2.68400923003692	C1S	ast	
3.13382660973983	2.22557881279381	2.67970271126682	CNTNAP3	ast	
2.68530764298356	2.6723353689572	2.67882150597038	MSI2	ast	
3.81948231271801	1.53632917551834	2.67790574411818	SORCS2	ast	
3.17334780293682	2.17927019324739	2.67630899809211	NRCAM	ast	
3.7670861679696	1.58052633063737	2.67380624930349	NAT8L	ast	
3.63687479469529	1.70415022257849	2.67051250863689	SLC9A3R1	ast	
2.78620786724991	2.55034959036321	2.66827872880656	ACP6	ast	
2.65683330683588	2.66920776684356	2.66302053683972	CDHR3	ast	
2.22594104206982	3.09604455679467	2.66099279943225	SLC48A1	ast	
2.23355819165449	3.08750657941537	2.66053238553493	FAS	ast	
2.54790985777463	2.76355529449252	2.65573257613358	CTD-2282P23.2	ast	
1.86169760234154	3.44785422375506	2.6547759130483	CAT	ast	
2.67416279781576	2.621928194518	2.64804549616688	RP11-390P2.4	ast	
2.49190868344644	2.77706934708983	2.63448901526814	TP53BP2	ast	
2.96849756474771	2.29279423640318	2.63064590057545	NOTCH2	ast	
2.71876047905232	2.53617261680503	2.62746654792867	AC016716.2	ast	
3.02664117762183	2.22706548500103	2.62685333131143	KIAA0195	ast	
2.54417203957555	2.70755343398168	2.62586273677861	CDH10	ast	
3.37838369570361	1.87162285430142	2.62500327500251	SOX2	ast	
2.54822338676039	2.70153373495865	2.62487856085952	WDR17	ast	
2.15055220342549	3.09234190518973	2.62144705430761	RP11-384F7.2	ast	
3.37932737892081	1.86127713661106	2.62030225776593	NDP	ast	
2.41316825971838	2.82457436940657	2.61887131456248	SIRPA	ast	
3.20552846638881	2.02213771017537	2.61383308828209	ME1	ast	
2.36175727953991	2.85997660428942	2.61086694191466	AP003025.2	ast	
3.01960753189284	2.20189146618643	2.61074949903964	EFHC2	ast	
2.82099641026841	2.39624839836915	2.60862240431878	OPHN1	ast	
3.88732644156044	1.31048303595884	2.59890473875964	PCDHGA3	ast	
2.63825759097567	2.55720446763294	2.59773102930431	SYTL4	ast	
3.59660118210282	1.58975431022474	2.59317774616378	CXCL14	ast	
2.16326922329136	3.02138976258932	2.59232949294034	ACOX2	ast	
2.63269378824949	2.54645371301508	2.58957375063229	RP11-806K15.1	ast	
2.91484247230604	2.24969221127841	2.58226734179223	FMN2	ast	
2.94186220081542	2.21724085334894	2.57955152708218	LIFR	ast	
3.04666211009547	2.10408094107059	2.57537152558303	NKAIN3	ast	
3.18569310928021	1.96188128056754	2.57378719492387	ADD3	ast	
2.4861094050181	2.65533232189584	2.57072086345697	RND1	ast	
3.24539471199975	1.89316990627561	2.56928230913768	RLBP1	ast	
2.36095165272319	2.77682393972472	2.56888779622396	FARP1	ast	
2.74488965870505	2.38470809616613	2.56479887743559	FUT10	ast	
3.34673486777928	1.77685361959306	2.56179424368617	KIAA1671	ast	
2.27086808205284	2.84808733172858	2.55947770689071	RP11-768G7.1	ast	
3.17786662264215	1.93452299548052	2.55619480906134	TGFBR3	ast	
2.93001671425406	2.17042508964016	2.55022090194711	DAG1	ast	
4.1964404551351	0.897730349394119	2.54708540226461	EMX2	ast	
2.09154865872548	3.00179726598124	2.54667296235336	APOE	ast	
2.91923486062321	2.16710093455665	2.54316789758993	ALDH7A1	ast	
2.10762562534739	2.97360728172804	2.54061645353772	PRKD1	ast	
2.16686758695549	2.89932959531313	2.53309859113431	ENO1	ast	
2.62003604720893	2.43744195467725	2.52873900094309	PHYHD1	ast	
1.95946791356627	3.09319898264935	2.52633344810781	CSGALNACT1	ast	
2.47880593340383	2.56937395699114	2.52408994519749	CYBRD1	ast	
3.29843773697461	1.74950673089472	2.52397223393467	FIBIN	ast	
2.73233014294236	2.3043690756898	2.51834960931608	VIM	ast	
2.50614527748354	2.52835598207783	2.51725062978068	TMPRSS3	ast	
3.2325717236264	1.79928144883585	2.51592658623113	HSPB8	ast	
3.32182665932993	1.70403718659564	2.51293192296279	EPHX1	ast	
3.29673048835188	1.72694628602837	2.51183838719013	NT5E	ast	
2.8521770889447	2.15517920801566	2.50367814848018	SOX5	ast	
2.66239819095264	2.34427991642426	2.50333905368845	ALDH2	ast	
1.90159131901892	3.09513918107545	2.49836525004718	MT2A	ast	
4.1302386395981	0.851346697274605	2.49079266843635	ARHGEF26	ast	
2.11079265506156	2.87059992432029	2.49069628969092	SYCP3	ast	
2.06578313559246	2.91183795643691	2.48881054601469	MERTK	ast	
1.48593655993854	3.48195098065357	2.48394377029605	GPC5-AS1	ast	
2.89703822206423	2.06839311290448	2.48271566748435	LFNG	ast	
2.50787552788506	2.44496528810494	2.476420407995	DCLK2	ast	
2.48893383824343	2.46297083893189	2.47595233858766	CTD-2353F22.1	ast	
3.47013458752612	1.47807163587444	2.47410311170028	SEMA4B	ast	
2.92567688865518	2.0147733704275	2.47022512954134	AHCYL2	ast	
3.73019534062755	1.20604568726352	2.46812051394553	NR2E1	ast	
2.99320498801205	1.93314739271628	2.46317619036417	APLNR	ast	
2.10159588721901	2.81124569422722	2.45642079072311	PYGB	ast	
2.65352433026826	2.25470522171804	2.45411477599315	PHF21B	ast	
3.0488701753793	1.8565579675853	2.4527140714823	ARHGEF4	ast	
2.37342283247547	2.53078079900305	2.45210181573926	CACNB2	ast	
2.86555781263098	2.03207262819174	2.44881522041136	ALDH1A1	ast	
2.18067074601058	2.70914350398044	2.44490712499551	MT1G	ast	
2.90648367632617	1.98318867822315	2.44483617727466	EGFR	ast	
2.66709016329141	2.21115324313497	2.43912170321319	CTH	ast	
2.05052637021587	2.82315664424722	2.43684150723155	TOM1L2	ast	
2.60818482031162	2.26262122274684	2.43540302152923	MAOA	ast	
2.94124604899442	1.92324331736225	2.43224468317833	LGI4	ast	
2.95153995023762	1.90230639777671	2.42692317400717	ZNF98	ast	
1.97587530026831	2.87734515553433	2.42661022790132	TCF7L2	ast	
2.63571587855895	2.1989315114395	2.41732369499922	CPNE6	ast	
3.48935049116268	1.34119292159162	2.41527170637715	TLCD1	ast	
2.50992321476982	2.32057370199256	2.41524845838119	HGF	ast	
3.10506238889653	1.70744662469504	2.40625450679579	SLC7A11-AS1	ast	
2.83618985121226	1.95993592263542	2.39806288692384	TMEM56	ast	
