Table S1i Top ranked cell type-specfic genes based on mouse data						
						
Zhang2014_logFC	Zeisel2014_logFC	Tasic2016_logFC	grand_mean	gene	Celltype	
3.06574233431573	2.64331976099847	2.92096047802789	2.87667419111403	SLC1A3	ast	
1.24427608352868	1.14990792159395	6.22499303651569	2.87305901387944	CML5	ast	
2.63636139835299	2.84377297205845	3.13165260998683	2.87059566013276	ARHGEF26	ast	
3.4277798529438	2.2135263272144	2.9623545553103	2.86788691182283	SLC27A1	ast	
3.953138318665	2.37142529257074	2.22265946767912	2.84907435963829	NWD1	ast	
2.49967506515712	3.12282946991814	2.88852787853115	2.83701080453547	PPAP2B	ast	
4.59699244418138	2.05686463943754	1.82858298111477	2.8274800215779	GRM3	ast	
2.81754029899737	2.44559826625602	3.20335792479911	2.82216549668416	FJX1	ast	
3.49393617237132	0	4.97106547950359	2.82166721729164	RP23-195B3.5	ast	
2.52744188761406	1.99381426857499	3.89062488050868	2.80396034556591	ELOVL2	ast	
2.72457826670455	1.38884044108358	4.27554145974083	2.79632005584299	AASS	ast	
3.37067082590295	2.34532802962225	2.63185335258621	2.7826174027038	SLC15A2	ast	
3.82746265927813	1.95232721626848	2.55418396087684	2.77799127880782	P4HA3	ast	
0.405307275604629	3.65542269537164	4.2399687597097	2.76689957689532	PRDX6	ast	
1.86072290894456	2.28496547121727	4.07261657323062	2.73943498446415	AW047730	ast	
2.69829322013343	2.02414611089293	3.48233692596909	2.73492541899848	GRIN2C	ast	
4.65362651735992	0.643744287260934	2.88148869201462	2.72628649887849	GRHL1	ast	
1.79497706345095	1.88596476827171	4.4532247533925	2.71138886170505	LIX1	ast	
1.82774966412439	2.71634057012452	3.52936199782733	2.69115074402541	PAX6	ast	
3.15623208720888	1.29807270663796	3.61676284938904	2.69035588107863	FZD2	ast	
2.59463771489648	1.37472439911531	4.03443321660461	2.66793177687213	GM26843	ast	
3.08967634311613	2.66580799973651	2.18401454632329	2.64649962972531	EZR	ast	
1.87375421830873	3.12018871212985	2.91550621722809	2.63648304922222	SCG3	ast	
1.06124593808653	0.983750924084906	5.84656315263846	2.63052000493663	GM11266	ast	
2.48616931990495	3.60186495899699	1.76482559611957	2.6176199583405	HSD11B1	ast	
5.73698049817742	0	2.07255526491649	2.60317858769797	4930432E11RIK	ast	
2.02505142058973	2.82942068188775	2.93643102535018	2.59696770927589	FXYD1	ast	
1.07910543520186	1.5097459469739	5.18169399653754	2.59018179290443	FAM198A	ast	
1.73515722570524	0	5.95697949859197	2.56404557476573	TST	ast	
4.40510876305306	1.77655636677639	1.48962680752517	2.55709731245154	ITIH3	ast	
2.38987263588213	0.806072511520987	4.47064163329388	2.555528926899	C030037D09RIK	ast	
2.94547254834206	1.58503400351082	3.11794411414644	2.54948355533311	RGS20	ast	
2.57325586453602	1.65995238333658	3.41218852795199	2.54846559194153	GM20743	ast	
2.08722896699904	3.03451619431268	2.52078476979651	2.54750997703608	ATP1B2	ast	
4.39645836077857	1.13538317625177	2.10570614229405	2.54584922644147	GCNT4	ast	
3.43615620500658	1.78176102242941	2.35064234302966	2.52285319015522	PPP1R3G	ast	
2.1487910465656	0.539587934472905	4.76023805487588	2.4828723453048	GM13322	ast	
0.500109999552121	3.69758934494475	3.23227240364309	2.47665724937999	MT1X	ast	
2.42037897530375	2.00167462184599	2.87305960464011	2.43170440059661	F3	ast	
2.38303169504554	0.943089342973816	3.96414333052374	2.4300881228477	DDO	ast	
4.59683784002693	0.773446559172741	1.90046254037124	2.4235823131903	FMO1	ast	
4.37100777591312	0	2.87373280888692	2.41491352826668	MIR6390	ast	
3.30018943355888	1.47570491668719	2.41422494009763	2.39670643011457	EPHX2	ast	
3.87899251828056	0	3.30634485122647	2.39511245650234	OTX1	ast	
3.27324696362875	1.78147388160728	2.11606669130015	2.39026251217873	ADHFE1	ast	
1.99909133956289	2.56014736685744	2.52256838851957	2.36060236497997	PRODH	ast	
2.34754860740182	1.40100265254302	3.30133574448834	2.34996233481106	PPIL6	ast	
2.01777675003241	0.848273799682786	4.15953316638651	2.34186123870057	3110082J24RIK	ast	
2.84583948207121	0.8309168256796	3.31983054667139	2.33219561814073	NAT8	ast	
2.72689721641717	1.0814240650357	3.18453133989233	2.33095087378173	RAVER2	ast	
4.0112351234688	1.85682837385153	1.07895552778007	2.3156730083668	SLC30A10	ast	
2.15936820697357	2.79302506609337	1.97722581316004	2.30987302874232	DBX2	ast	
2.98556822778058	1.09917079623656	2.84054340189338	2.3084274753035	1700084C01RIK	ast	
1.78097552240659	2.06556923409136	3.02369866748619	2.29008114132805	LGR4	ast	
2.9744638702838	2.67529770178095	1.21988544052487	2.28988233752987	RORB	ast	
0.975850739149602	2.28309704160038	3.60968195559762	2.2895432454492	PAPSS2	ast	
2.34936922421415	0.700408478328576	3.77908512525999	2.27628760926758	AOX1	ast	
2.52179038722391	1.96728618636197	2.33229937309226	2.27379198222605	TLCD1	ast	
1.55091217348655	4.04929955306646	1.21717091185591	2.27246087946964	NDRG2	ast	
2.18995676284635	2.20172313129108	2.3891994631486	2.26029311909534	APPL2	ast	
1.80345380379896	3.48899045079667	1.44319308328337	2.24521244595967	ATP1A2	ast	
2.73637632975047	1.57686093944808	2.39085724538427	2.23469817152761	RASA2	ast	
2.85559086673109	5.20040698943307	-1.38035485740825	2.22521433291864	FABP7	ast	
3.89266184730125	1.39418592738343	1.36583389709031	2.21756055725833	EGFR	ast	
2.95591827618871	1.7634613198047	1.89363772858005	2.20433910819116	ABCD2	ast	
3.57435153530053	1.98623933814422	1.03077996832767	2.19712361392414	AIFM3	ast	
3.35131887705613	2.65345056096074	0.504271806460842	2.1696804148259	GM3764	ast	
2.0877008144329	1.34628907469729	3.07176225517451	2.16858404810157	KLF15	ast	
-0.684882608239679	3.37252646987296	3.78053448887807	2.15605945017045	FAM107A	ast	
2.32272011293743	1.87548905014644	2.21192532581443	2.13671149629943	DTNA	ast	
0.644801300720477	2.82479461093439	2.92863541790804	2.13274377652097	TTYH1	ast	
3.63574159120955	1.39984520771018	1.35959440178292	2.13172706690088	TNC	ast	
1.16719111663072	1.38486400329412	3.8358889757765	2.12931469856711	NDP	ast	
2.47915767199005	1.02309148102183	2.88395719207653	2.1287354483628	SCTR	ast	
2.79291442716433	3.575739922381	0.0140846326979744	2.12757966074777	NCAN	ast	
3.60451484788369	0	2.76645511837507	2.12365665541959	VNN1	ast	
3.87124088951075	1.32393261893324	1.17532856914813	2.12350069253071	GDPD2	ast	
2.22126500386047	1.37195604903892	2.7666440586677	2.11995503718903	TRPS1	ast	
2.60853046007191	1.54011982850459	2.19607430757084	2.11490819871578	GM13111	ast	
3.14050857555189	0	3.19201408879641	2.1108408881161	GM7967	ast	
1.85435273408007	1.08836938934266	3.33402637739649	2.09224950027307	FRMPD1	ast	
0.971565258429855	0.981572425810328	4.30970302650238	2.08761357024752	RMST	ast	
0.0176639236377786	2.52720374788975	3.69020232817777	2.07835666656843	NAAA	ast	
2.81637602367072	0	3.41598704805232	2.07745435724101	RP23-195B3.6	ast	
2.11665280525521	2.6823101889276	1.41911555284182	2.07269284900821	GLUD1	ast	
1.70809621993587	1.20029734262052	3.23413022003905	2.04750792753182	ALPK1	ast	
4.51108735659783	1.20260909864381	0.387207802874803	2.03363475270548	A2M	ast	
4.63884466061656	0	1.38828571989714	2.00904346017123	GM13110	ast	
3.1289072619147	0.300726097892816	2.59403065690225	2.00788800556992	RANBP3L	ast	
1.7888881622881	0.938013763572972	3.29468068246382	2.00719420277497	GABRG1	ast	
2.29648005948446	0.631423772371551	3.08314591640858	2.00368324942153	LRRC9	ast	
0.833072119256027	1.96629533400827	3.16513223795826	1.98816656374085	MAOB	ast	
2.13288399567336	1.54953100893825	2.23196079489247	1.9714585998347	DDHD1	ast	
3.1699998542465	2.09370673007298	0.646349557981403	1.97001871410029	SLC7A2	ast	
1.98747672559972	2.47324373906443	1.44596468149537	1.96889504871984	RDH5	ast	
-0.220990621767366	2.43050061817119	3.66887927475882	1.95946309038755	TFCP2L1	ast	
2.23553330804412	3.07196172484514	0.568521141899215	1.95867205826283	RFX4	ast	
0.986061535795148	1.96240747049837	2.92703039250013	1.95849979959788	UGP2	ast	
3.36620988940884	1.38714129821795	1.05070250725844	1.93468456496174	CELSR1	ast	
3.62655104326442	0.86409735548698	1.31190539907939	1.93418459927693	SORCS2	ast	
3.62458848497053	0.518969133109986	1.65813456757597	1.93389739521883	CCDC80	ast	
2.32833742197503	1.63533149654988	1.82985732452949	1.93117541435147	HAPLN1	ast	
1.73305872827524	2.17987437761418	1.84569852028018	1.91954387538987	MFAP3L	ast	
3.32788232970204	1.24036250137073	1.18691688062315	1.91838723723197	TRIM9	ast	
1.65509496171968	2.65110828954238	1.43146438176062	1.91255587767423	CPE	ast	
2.64087405294822	2.21656493844673	0.879881919859998	1.91244030375165	CELRR	ast	
2.32640664322478	1.34357239251523	2.06125218174042	1.91041040582681	DNAI1	ast	
1.90508129340912	1.69855497365084	2.12728580164207	1.91030735623401	NIM1K	ast	
1.6165552187745	1.83201288125092	2.27790904529962	1.90882571510835	PYGB	ast	
-0.276053690558361	3.45756997777737	2.51571024992948	1.89907551238283	MT1E	ast	
2.49918189346804	1.058977538716	2.12756839262179	1.89524260826861	GABRB1	ast	
0.97789885383745	2.67047391439775	2.02730018882431	1.8918909856865	ABHD3	ast	
1.96442433155732	0	3.70679563581717	1.8904066557915	EGFL6	ast	
3.00125118430187	0.959929387288032	1.70009356478957	1.88709137879316	PALLD	ast	
4.62233197100716	0	1.0299288622274	1.88408694441152	TTLL8	ast	
0.450670863932997	2.2479976991197	2.94223412488526	1.88030089597932	PSD2	ast	
0.704237163606405	2.30943316683479	2.61517087972998	1.87628040339039	LHX2	ast	
0.595208371423609	2.01299230889081	3.01101894760253	1.87307320930565	AKT2	ast	
1.9764917386098	0	3.61698703920555	1.86449292593845	UPP1	ast	
1.46428754053115	0	4.12465087412734	1.86297947155283	SPATA17	ast	
4.68011875104965	0.796891739853865	0.110855038696906	1.86262184320014	GM37310	ast	
2.91886382774584	1.12477633988978	1.53876432543497	1.86080149769019	GPAM	ast	
1.16548067650817	0	4.41238585843787	1.85928884498201	KIRREL2	ast	
0.663250567790445	2.8631067491075	2.04669593080297	1.8576844159003	GSTM1	ast	
2.47918626478921	1.9914357168909	1.09385895384007	1.85482697850673	FGFR1	ast	
3.11851349681095	0.964354760767818	1.47345687053154	1.85210837603677	GM266	ast	
1.30831670667432	1.56964853376071	2.67356170645273	1.85050898229592	SH3PXD2B	ast	
1.38625792420433	1.62672320850288	2.52530737498342	1.84609616923021	FADS2	ast	
3.5321399857947	0.911784534182366	1.09050803907469	1.84481085301725	GREB1	ast	
1.63790608725763	0	3.88567346636155	1.84119318453973	KCTD14	ast	
0.952322747329524	1.81778081995701	2.75262539502944	1.84090965410533	C2ORF72	ast	
3.02999036295918	1.63555002674938	0.839026650111928	1.83485567994016	SLC7A11	ast	
1.20194524493327	1.3124934696854	2.98991397606427	1.83478423022764	MT3	ast	
1.63551700451709	1.81083254922224	2.0354312066153	1.82726025345154	SLC41A1	ast	
3.07254080009802	0	2.39740577981586	1.82331552663796	3930402G23RIK	ast	
1.13649046283659	1.21207791260868	3.08131897245475	1.80996244930001	BDH2	ast	
0.688687453746098	2.84731174541673	1.88497141024279	1.80699020313521	FADS1	ast	
1.85684155363178	1.13428870441135	2.42459640203615	1.80524222002643	RGMA	ast	
0.22844337912423	3.14136771250222	2.00899791657918	1.79293633606854	NKAIN4	ast	
0.791358901572323	1.45044202570477	3.13491204580384	1.79223765769364	NAPRT	ast	
1.29103984474332	-0.160766595527334	4.21681089818573	1.78236138246724	SFRP1	ast	
3.16483273057032	0.373193502827945	1.77340042106261	1.77047555148696	GM11627	ast	
0.500088556329367	1.89189281077588	2.87183695542902	1.75460610751142	PXMP2	ast	
2.73678570637474	0	2.52066778077237	1.7524844957157	RP23-287M3.2	ast	
2.22120968768551	0	3.02552071902672	1.74891013557074	FMO4	ast	
1.55159571741105	0.665286061161293	2.98361099143495	1.73349759000243	NPHS1	ast	
2.50670342244218	0.564781203093524	2.12761559575278	1.73303340709616	F630040K05RIK	ast	
2.97037013827309	0	2.21837018613911	1.7295801081374	FAM181A	ast	
1.21176290036117	0.566526703050892	3.39893253369917	1.72574071237041	CYP7B1	ast	
1.27086844928731	2.64143169649145	1.24481653738822	1.71903889438899	SPARCL1	ast	
1.47724494559836	2.10777797799919	1.54924677227616	1.7114232319579	POU3F2	ast	
0.825283355225567	3.37840753748505	0.929298198584112	1.71099636376491	BCAN	ast	
2.3264946545076	0	2.77885100335864	1.70178188595542	UCP3	ast	
0.581255325999968	1.00840657700369	3.49513096711814	1.69493095670727	OR10AD1	ast	
3.60531984063579	0	1.46485002784209	1.69005662282596	SLC25A34	ast	
0.275423221044159	2.25016656500789	2.53506099724127	1.6868835944311	PACRG	ast	
2.7353953670593	0.647573182157137	1.67470557003393	1.68589137308345	PRDM16	ast	
2.99566248964961	0.406326014084889	1.63027791182296	1.67742213851916	PTCH1	ast	
1.21337807903429	0	3.81113916254997	1.67483908052809	LPIN3	ast	
1.97184202299898	0	3.04946922751115	1.67377041683671	ECHDC3	ast	
3.36372990929037	2.14695806606052	-0.49552057427208	1.67172246702627	LRIG1	ast	
3.02851720046389	0.846104182497736	1.13874784104267	1.6711230746681	NPHP3	ast	
3.60103775745286	0	1.41140671988388	1.67081482577891	KLRI1	ast	
2.60086026293096	0	2.4084346763266	1.66976497975252	1700071M16RIK	ast	
1.38345817273704	0	3.62093948180762	1.66813255151489	GM4491	ast	
1.1789331092847	1.9342117529714	1.8869195073451	1.6666881232004	AGL	ast	
3.52432801926828	1.02613739717048	0.449478788590851	1.6666480683432	GLIS3	ast	
1.4656065347453	0.808660521576374	2.71100814999104	1.66175840210424	1700019G17RIK	ast	
1.6057268807566	1.27975770918702	2.09723308168607	1.66090589054323	RP24-404P10.2	ast	
0.762676180006749	1.28111409874074	2.92886666625659	1.65755231500136	LGI4	ast	
1.79860487993453	2.32354513726879	0.847497953073656	1.65654932342566	IGDCC4	ast	
2.20148215748404	0	2.75266835483276	1.6513835041056	VIT	ast	
1.58184837715061	1.83347230673168	1.5327832184173	1.6493679674332	SLC20A1	ast	
0.526700830307219	2.63491220839074	1.77251472391848	1.64470925420548	TMEM47	ast	
1.85327538143937	2.07129999891909	1.00089037062958	1.64182191699601	TRIL	ast	
0.171297916866268	2.58219556935217	2.1590961635615	1.63752988325998	ENHO	ast	
2.95091735332275	0.672449475836602	1.28144624097515	1.63493769004483	GPC4	ast	
1.67813566693572	2.20173999640185	0.9893602385066	1.62307863394806	SLC1A4	ast	
1.69871163542317	0.353536315644044	2.80609524202127	1.6194477310295	GM26703	ast	
1.30410147510363	1.50059784285946	2.04703100755619	1.61724344183976	CIDEB	ast	
3.08551249602754	1.76366205170424	0	1.61639151591059	IGSF1	ast	
3.1236274301265	1.26230106556935	0.462576459804267	1.61616831850004	PAMR1	ast	
2.13588909577651	1.01377747516721	1.69730333249193	1.61565663447855	ZNRF3	ast	
2.44687289236999	0	2.37776431586828	1.60821240274609	D030055H07RIK	ast	
0.227132630638219	0.178758218479765	4.41340159595444	1.60643081502414	FGD6	ast	
3.75083121776881	0	1.04310573784228	1.59797898520369	SLC14A2	ast	
0.119648860501932	3.03006695191257	1.63917716816261	1.59629766019237	GPR37L1	ast	
1.31717792166301	-0.721794639413103	4.18379412127108	1.59305913450699	GM16041	ast	
1.15752791290764	0	3.60827131864781	1.58859974385182	PAX6OS1	ast	
1.56962024295761	0.0298969190955032	3.16076877811101	1.58676198005471	EXD1	ast	
1.47894942760826	0	3.27868128379436	1.58587690380087	C21ORF62	ast	
1.11776976472939	1.94533268038657	1.69002121471448	1.58437455327681	PHKA1	ast	
3.16485347555371	0.253722203593645	1.29492895684758	1.57116821199831	CCDC37	ast	
1.80846613695267	1.13860961360523	1.72334811484506	1.55680795513432	CA5B	ast	
1.24398453514944	0	3.40788101016342	1.55062184843762	METTL11B	ast	
2.27165922185659	1.32648632933187	1.048995647156	1.54904706611482	PLD2	ast	
0.987536326930233	1.58440077593633	2.07111911533827	1.54768540606828	TMEM218	ast	
3.01740412717077	1.58216289037044	0	1.53318900584707	FGFBP3	ast	
1.55098060329901	0.896988379808717	2.13581403469674	1.52792767260149	DLG5	ast	
1.27445549730422	1.33337626576506	1.97577813378181	1.52786996561703	ASPG	ast	
1.46748680134156	2.00273047538373	1.11030479789153	1.52684069153894	PLXNB1	ast	
3.00698468324745	0.474877903969511	1.05938711694316	1.51374990138671	ST6GALNAC5	ast	
0.330096562342316	2.34429651535831	1.85252175716525	1.50897161162196	GDF10	ast	
1.54225697677977	3.94908268528618	-0.966197002203331	1.50838088662087	PTPRZ1	ast	
2.40611687918398	1.02638122022807	1.07509359615366	1.50253056518857	MIR99AHG	ast	
3.01773654833068	1.48067579131671	0	1.49947077988246	KCNE5	ast	
1.3039199414327	1.94729644088005	1.23981860103099	1.49701166111458	TSPAN7	ast	
2.98266048946054	1.2149409865425	0.293175514700354	1.4969256635678	EMP2	ast	
1.97970604430613	0.705571804365954	1.77419420553535	1.48649068473581	SNED1	ast	
1.23849972716551	1.48547275521017	1.73491982905614	1.48629743714394	POLR3H	ast	
1.92828797772781	1.55624844519565	0.971217481494815	1.48525130147276	PDK4	ast	
3.86878817310221	0	0.585276971941657	1.48468838168129	PAQR6	ast	
2.09170430732257	0.7059026208646	1.64974003391777	1.48244898736831	PROCA1	ast	
2.01525045320896	1.20009026882572	1.2285292783385	1.48129000012439	WWC1	ast	
-1.67477682957504	2.11825814219999	3.99615678025602	1.47987936429366	SDC4	ast	
1.63072129613738	1.09576585671863	1.70902897193412	1.47850537493004	SLC13A3	ast	
1.45114949733312	1.68134461896941	1.29137279531068	1.47462230387107	GYK	ast	
0.532901196628378	1.67036370065564	2.21539709969909	1.4728873323277	CML1	ast	
4.33571248500349	0	0.0573880724616661	1.46436685248839	C030005K06RIK	ast	
0.475908675869517	1.14564308977552	2.76754949281604	1.46303375282036	A330048O09RIK	ast	
1.37772408314655	0	3.0058207911598	1.46118162476878	HIF3A	ast	
2.79039672769072	0.417139538894299	1.17013292336853	1.45922306331785	DZIP1L	ast	
2.92542103586515	0	1.45206079667852	1.45916061084789	GM29260	ast	
3.32585245025507	0	1.03421329339786	1.45335524788431	SYPL2	ast	
1.59570331107487	0	2.76334280720198	1.45301537275895	9630013K17RIK	ast	
1.31772173046644	0	3.03045300869418	1.44939157972021	TP63	ast	
-0.222506417335894	1.55451595439878	2.96223554654805	1.43141502787031	PAQR8	ast	
1.70308907591961	0	2.5906127756701	1.4312339505299	TMEM82	ast	
0.518230072932501	0	3.76675505316679	1.42832837536643	GM5083	ast	
3.68945575102806	0	0.592185257890256	1.42721366963944	GM32200	ast	
1.30746761367161	0	2.95324280108943	1.42023680492035	SLC22A4	ast	
0.907617686762483	1.27898609648034	2.06759069398215	1.41806482574166	OPLAH	ast	
2.74612757189708	0	1.4867730129365	1.41096686161119	GM15601	ast	
0.890709911586101	1.22295138464003	2.11365438553771	1.40910522725461	KCNG4	ast	
2.1778550028924	2.384025791812	-0.335022281526284	1.40895283772604	VEGFA	ast	
1.57695474742612	2.13555066377962	0.513703716718421	1.40873637597472	SOX2	ast	
0.646890606430278	0	3.56365374015529	1.40351478219519	RPE65	ast	
2.47387314870644	0	1.73494345303807	1.40293886724817	GM9750	ast	
2.43970901403204	0.472580336310891	1.28077857921069	1.39768930985121	MAPK4	ast	
1.50675956106178	2.3049994089553	0.380708606565929	1.39748919219434	GPC6	ast	
4.18724412625574	0	0	1.39574804208525	8030451A03RIK	ast	
4.54308149727415	0	-0.369427524658354	1.39121799087193	GLI1	ast	
2.29709502005481	0	1.87548856332515	1.39086119445999	9430041J12RIK	ast	
2.84058498634738	1.31660930059208	0	1.38573142897982	MYH15	ast	
2.05876424451731	1.31367108832397	0.780485255851624	1.38430686289763	GM5089	ast	
2.31269648889103	1.27049684055744	0.558745135282371	1.38064615491028	SPRY2	ast	
0.915494169630596	1.33887820880697	1.88611776229514	1.38016338024423	SOX1	ast	
2.01605706890663	0	2.11753579942245	1.37786428944303	GM29508	ast	
1.51556739883808	1.91008934916068	0.707843089064679	1.37783327902114	BMPR1A	ast	
1.42587635912117	0	2.69671141363542	1.3741959242522	PPARA	ast	
1.04822966525544	1.31813697531462	1.74214526350502	1.36950396802502	FAM181B	ast	
2.08839206371153	1.70921850346689	0.295592842553756	1.36440113657739	ADORA2B	ast	
0.0977223311300227	1.28116983355879	2.70738777613509	1.36209331360797	PAQR7	ast	
2.53952373724157	0	1.53718705528285	1.35890359750814	GM15344	ast	
3.01559320139755	0.417810259743057	0.628224224377578	1.35387589517273	NGEF	ast	
1.54891455890891	0	2.50570354413169	1.3515393676802	SLC2A4	ast	
0.382977388525295	2.3670223861859	1.30418443936141	1.3513947380242	SLC9A3R1	ast	
-0.0757934025036559	0.890776313200908	3.22173008598854	1.34557099889526	SERHL2	ast	
1.54554891797871	0	2.47666081100549	1.34073657632807	GM27202	ast	
1.03172778228015	1.64578383285346	1.33203512529823	1.33651558014395	GAS1	ast	
1.02086497160559	0	2.98656069578933	1.33580855579831	GM27544	ast	
0.0838928539352786	0.571449037939047	3.33907215170217	1.33147134785883	FAM163A	ast	
2.26053127339962	0.810890481459323	0.918877977536921	1.33009991079862	DMP1	ast	
1.30998984235941	0.995185748246332	1.67903885369587	1.32807148143387	GPR19	ast	
0.406866587783242	2.91130706316105	0.659010407890959	1.32572801961175	E130114P18RIK	ast	
1.78964037378787	1.9113685908211	0.275588469354449	1.3255324779878	NADK2	ast	
1.42089318573961	0	2.55009688777539	1.32366335783833	GM37079	ast	
0.845092563887908	1.89800884242727	1.22130616866929	1.32146919166149	NTRK2	ast	
1.76419537773852	0.120098033635117	2.0784076390065	1.32090035012671	GRK3	ast	
2.31544618442989	2.46127406734039	-0.817074715334163	1.31988184547871	CD44	ast	
1.27854248359654	0.134179038637153	2.54527120232213	1.31933090818528	DCLK1	ast	
2.23418434652414	0.355466060092215	1.36029900168665	1.31664980276767	TULP3	ast	
-0.645634660172458	0	4.59434655542311	1.31623729841689	RFX2	ast	
0.517164507515448	2.16495240637687	1.26371175847443	1.31527622412225	MMD2	ast	
-1.64244127165271	0	5.58502509663365	1.31419460832698	ETNPPL	ast	
1.36292004988053	0	2.57805925193737	1.31365976727263	CML3	ast	
1.1954466912286	1.31494789598173	1.40922412065936	1.3065395692899	NR2E1	ast	
0.564881452844805	1.06044957204267	2.29213044764726	1.30582049084491	PRKD1	ast	
0.377271589822981	2.03597683128575	1.50232807840517	1.30519216650463	GM20501	ast	
1.97282749810759	2.3251076321186	-0.388289944193812	1.30321506201079	AXL	ast	
1.53138392911353	0	2.3763640740383	1.30258266771728	GM26512	ast	
1.6699837232533	0.570740330752627	1.66289179267913	1.30120528222835	DAAM2	ast	
