Table S1g Top ranked cell type-specfic genes based on both human and mouse data								
								
Zhang2016_logFC	Darmanis2015_logFC	Zhang2014_logFC	Zeisel2014_logFC	Tasic2016_logFC	grand_mean	gene	Celltype	
2.28183038523258	2.18948522255057	3.953138318665	2.37142529257074	2.22265946767912	2.6037077373396	NWD1	ast	
4.35542692489412	1.32212661205943	2.42037897530375	2.00167462184599	2.87305960464011	2.59453334774868	F3	ast	
1.76546733533697	1.74916429802733	2.72410383602153	2.1738198450537	4.54253639768555	2.59101834242502	TTPA	ast	
0	0	4.63472365514562	2.39449641982803	5.91212575448053	2.58826916589084	CBS	ast	
2.76933228124877	2.03477273964171	1.79497706345095	1.88596476827171	4.4532247533925	2.58765432120113	LIX1	ast	
3.12186071791114	1.51729165994535	2.69829322013343	2.02414611089293	3.48233692596909	2.56878572697039	GRIN2C	ast	
0.608952555910108	-0.45601078524463	4.07784040045559	2.53044491019	5.9532871669989	2.54290284966199	PHKG1	ast	
4.44220572294682	3.75734344650034	-1.67477682957504	2.11825814219999	3.99615678025602	2.52783745246563	SDC4	ast	
1.79713461550179	1.73102287189827	2.20547256561833	3.59652010471857	3.17956184978751	2.50194240150489	ACSL6	ast	
1.30191420308567	1.41868335802439	4.88655307973003	0.303212326483479	4.3612285554171	2.45431830454813	HGF	ast	
3.43898543967233	0.13055861634514	3.82924640250583	1.76189410340241	3.04890888330943	2.44191868904703	KCNN3	ast	
2.0743103201178	1.47755246678019	3.06574233431573	2.64331976099847	2.92096047802789	2.43637707204802	SLC1A3	ast	
2.34150022390426	2.64443372281013	3.27324696362875	1.78147388160728	2.11606669130015	2.43134429665012	ADHFE1	ast	
3.35734911899002	0.079386888754868	2.63636139835299	2.84377297205845	3.13165260998683	2.40970459762863	ARHGEF26	ast	
1.41578399362675	-0.0553830183901812	4.25852202330622	1.88266581514914	4.53155559816305	2.406628882371	CTH	ast	
3.02915865279694	2.70924924973981	2.11665280525521	2.6823101889276	1.41911555284182	2.39129728991228	GLUD1	ast	
1.02684601435273	2.06175104793677	4.40283099365933	1.53276520755612	2.91163748869404	2.3871661504398	ITGA7	ast	
4.13983918458789	1.70679508426147	3.1289072619147	0.300726097892816	2.59403065690225	2.37405965711182	RANBP3L	ast	
2.02016164077952	2.74548557167285	1.99909133956289	2.56014736685744	2.52256838851957	2.36949086147845	PRODH	ast	
2.87212059117499	4.16569326174934	0.119648860501932	3.03006695191257	1.63917716816261	2.36534136670029	GPR37L1	ast	
3.0298544763447	2.09018754507528	3.57435153530053	1.98623933814422	1.03077996832767	2.34228257263848	AIFM3	ast	
2.46544988980105	2.32173332425585	1.78097552240659	2.06556923409136	3.02369866748619	2.33148532760821	LGR4	ast	
3.24832686845106	2.64550359538539	1.65509496171968	2.65110828954238	1.43146438176062	2.32629961937183	CPE	ast	
3.62665042392885	4.17819048385894	0.529678530940047	1.24419598604319	2.00438262628269	2.31661961021074	CHI3L1	ast	
3.86661646421291	1.78881293865561	2.23553330804412	3.07196172484514	0.568521141899215	2.3062891155314	RFX4	ast	
3.57271671072188	2.30293230436862	0.450670863932997	2.2479976991197	2.94223412488526	2.30331034060569	PSD2	ast	
2.42755131194006	0.135353634271639	4.81141984043058	0.410533843719713	3.62112932684611	2.28119759144162	GLI2	ast	
3.83873335170926	1.92020299823283	0.704237163606405	2.30943316683479	2.61517087972998	2.27755551202265	LHX2	ast	
2.63729645745959	2.28417261773626	0.644801300720477	2.82479461093439	2.92863541790804	2.26394008095175	TTYH1	ast	
3.35484482440352	1.53648491312776	3.87124088951075	1.32393261893324	1.17532856914813	2.25236636302468	GDPD2	ast	
3.41948497480128	0.971569812095468	2.52179038722391	1.96728618636197	2.33229937309226	2.24248614671498	TLCD1	ast	
3.77053243872515	2.37503825244006	2.7353953670593	0.647573182157137	1.67470557003393	2.24064896208311	PRDM16	ast	
1.78514311610573	0.899475139969815	4.59699244418138	2.05686463943754	1.82858298111477	2.23341166416185	GRM3	ast	
0.893289338441159	1.50095730349244	2.36716989941436	3.35455797759501	3.01843557119378	2.22688201802735	HTRA1	ast	
2.66070598182686	0	2.81754029899737	2.44559826625602	3.20335792479911	2.22544049437587	FJX1	ast	
2.04758879016542	3.04077256760835	1.7888881622881	0.938013763572972	3.29468068246382	2.22198879321973	GABRG1	ast	
0.159493859041317	2.58528726041681	3.37067082590295	2.34532802962225	2.63185335258621	2.21852666551391	SLC15A2	ast	
2.58134799154102	2.92430192605977	1.20194524493327	1.3124934696854	2.98991397606427	2.20200052165674	MT3	ast	
3.61771637669936	2.42949385840247	1.85327538143937	2.07129999891909	1.00089037062958	2.19453519721797	TRIL	ast	
1.7922378982795	2.23456848518961	2.9744638702838	2.67529770178095	1.21988544052487	2.17929067921174	RORB	ast	
0	-1.64948925688143	4.59948704054902	2.2759005886612	5.49957817306421	2.1450953090786	KIAA2012	ast	
2.2014176481995	1.89689686247061	2.95591827618871	1.7634613198047	1.89363772858005	2.14226636704871	ABCD2	ast	
0	0	3.70439666633271	1.26894829849522	5.5256984303994	2.09980867904547	CYP4F2	ast	
1.19641864996818	0.895605101170301	0.405307275604629	3.65542269537164	4.2399687597097	2.07854449636489	PRDX6	ast	
3.31519370596032	2.03306489510258	3.36372990929037	2.14695806606052	-0.49552057427208	2.07268520042834	LRIG1	ast	
3.72799849941962	3.61890912756138	0.414927089112416	2.64224370372344	-0.0487466973895306	2.07106634448547	MGST1	ast	
-0.0876810102801053	-0.282775450193612	2.59987650735401	3.7822853532801	4.31436242078451	2.06521356418898	LCAT	ast	
2.44973676817313	2.75470700098755	3.52432801926828	1.02613739717048	0.449478788590851	2.04087759483806	GLIS3	ast	
0.733958548566014	1.04432702619303	2.72457826670455	1.38884044108358	4.27554145974083	2.0334491484576	AASS	ast	
4.11167810697714	1.20700279066033	3.1236274301265	1.26230106556935	0.462576459804267	2.03343717062752	PAMR1	ast	
1.64182227865308	0.594489069389483	1.87375421830873	3.12018871212985	2.91550621722809	2.02915209914185	SCG3	ast	
3.22079319428961	1.11627442916031	3.62655104326442	0.86409735548698	1.31190539907939	2.02792428425614	SORCS2	ast	
1.460915355666	-1.3528829614063	1.33220010672039	2.54602313078958	6.00289974252133	1.9978310748582	GLDC	ast	
1.27536209604478	0.0596140822506071	3.4277798529438	2.2135263272144	2.9623545553103	1.98772738275278	SLC27A1	ast	
1.55535208978643	1.51362609999327	1.55091217348655	4.04929955306646	1.21717091185591	1.97727216563772	NDRG2	ast	
1.99105319038404	0.117892906242835	1.07910543520186	1.5097459469739	5.18169399653754	1.97589829506803	FAM198A	ast	
1.55760620724328	3.1430637147661	0.825283355225567	3.37840753748505	0.929298198584112	1.96673180266082	BCAN	ast	
0.637414191044262	1.20139009722491	3.08967634311613	2.66580799973651	2.18401454632329	1.95566063548902	EZR	ast	
4.04331659053983	2.75480741287654	2.07515405307297	1.80160749177265	-0.907522295405174	1.95347265057136	SLC13A5	ast	
2.02265540551438	1.34430976429923	2.22126500386047	1.37195604903892	2.7666440586677	1.94536605627614	TRPS1	ast	
0.102114142172409	0.687312801152906	2.5500775602342	2.72327786716365	3.60877103238334	1.9343106806213	MFGE8	ast	
2.30259678547926	0	3.87899251828056	0	3.30634485122647	1.89758683099726	OTX1	ast	
2.38426939554273	3.00653091270102	2.08839206371153	1.70921850346689	0.295592842553756	1.89680074359519	ADORA2B	ast	
-0.090623446711269	2.60497096472366	4.0112351234688	1.85682837385153	1.07895552778007	1.89227330862256	SLC30A10	ast	
1.03644174508492	1.65346208004289	1.80345380379896	3.48899045079667	1.44319308328337	1.88510823260137	ATP1A2	ast	
1.18259446342264	0.534743717119819	1.73515722570524	0	5.95697949859197	1.88189498096793	TST	ast	
3.80506953428713	4.31934668281091	0.411204989986685	2.13364701586916	-1.26885345661626	1.88008295326753	EDNRB	ast	
2.67541296278416	1.72543809158716	0.762676180006749	1.28111409874074	2.92886666625659	1.87470159987508	LGI4	ast	
2.22241976226623	1.97581484591961	1.27086844928731	2.64143169649145	1.24481653738822	1.87107025827056	SPARCL1	ast	
1.67327177319137	0.435435269340733	3.30018943355888	1.47570491668719	2.41422494009763	1.85976526657516	EPHX2	ast	
1.34969188866067	0.29520651850594	3.43615620500658	1.78176102242941	2.35064234302966	1.84269159552645	PPP1R3G	ast	
1.20492336513938	1.48393544140601	-0.684882608239679	3.37252646987296	3.78053448887807	1.83140743141135	FAM107A	ast	
3.24414907517187	1.01041675809676	1.67813566693572	2.20173999640185	0.9893602385066	1.82476034702256	SLC1A4	ast	
0	0	3.16030665993565	2.86020751661464	3.06705759963478	1.81751435523701	BTBD17	ast	
3.33096023634722	3.09921020753603	0.386402551240891	0	2.22623374554205	1.80856134813324	STON2	ast	
2.5346211441691	0.0412812215905661	2.32272011293743	1.87548905014644	2.21192532581443	1.79720737093159	DTNA	ast	
1.82220858550006	1.22645669939103	3.1699998542465	2.09370673007298	0.646349557981403	1.79174428543839	SLC7A2	ast	
2.49317631253226	1.55046082564501	0.171297916866268	2.58219556935217	2.1590961635615	1.79124535759144	ENHO	ast	
2.51740303712431	0.906441003925372	3.02999036295918	1.63555002674938	0.839026650111928	1.78568221617403	SLC7A11	ast	
2.81982336487946	1.31208907975755	1.11776976472939	1.94533268038657	1.69002121471448	1.77700722089349	PHKA1	ast	
2.28966218750648	0.955011773548135	0.952322747329524	1.81778081995701	2.75262539502944	1.75348058467412	C2ORF72	ast	
1.70778531875048	0.540489781971627	2.0877008144329	1.34628907469729	3.07176225517451	1.75080544900536	KLF15	ast	
2.55902044129557	2.32131862189542	1.21275864881498	0.646804639886516	1.99933514218098	1.74784749881469	AK4	ast	
0.810394484352689	2.36541098621757	0.22844337912423	3.14136771250222	2.00899791657918	1.71092289575518	NKAIN4	ast	
2.91426521157707	2.18588040902467	0.545895278588198	1.31583779353947	1.58869363888979	1.71011446632384	AHCYL1	ast	
2.29008531992285	0.714106191429809	1.38625792420433	1.62672320850288	2.52530737498342	1.70849600380866	FADS2	ast	
3.18221810349546	2.21860426515383	1.30611537474693	0.0208972499965859	1.80601671144868	1.7067703409683	ACSS1	ast	
1.26085793877246	1.49665293291875	1.6165552187745	1.83201288125092	2.27790904529962	1.69679760340325	PYGB	ast	
1.37074584582262	0.664266000090247	3.63574159120955	1.39984520771018	1.35959440178292	1.6860386093231	TNC	ast	
0.613860427657079	0.472883013919213	2.38303169504554	0.943089342973816	3.96414333052374	1.67540156202388	DDO	ast	
3.04165183038643	1.66175832535978	0.284843085477988	2.11964983961503	1.24274027549709	1.67012867126726	DDAH1	ast	
3.3240040275177	1.43989719505011	1.28773186822363	0.96001517292676	1.32767933354538	1.66786551945272	FGF2	ast	
0	0	3.82746265927813	1.95232721626848	2.55418396087684	1.66679476728469	P4HA3	ast	
2.83156298737932	1.02317044337418	2.01525045320896	1.20009026882572	1.2285292783385	1.65972068622533	WWC1	ast	
1.04786778212636	0.587934390711095	3.89266184730125	1.39418592738343	1.36583389709031	1.65769676892249	EGFR	ast	
2.43806593634242	0.864843551084252	0.526700830307219	2.63491220839074	1.77251472391848	1.64740745000862	TMEM47	ast	
2.3046398455096	1.90307378002066	1.78964037378787	1.9113685908211	0.275588469354449	1.63686221189874	NADK2	ast	
3.27983257658581	1.82283594333109	-0.404356115409549	0	3.41428479517778	1.62251943993703	EMX2OS	ast	
0	0	3.15623208720888	1.29807270663796	3.61676284938904	1.61421352864718	FZD2	ast	
3.08423561557934	1.4591733810959	0.315583466187291	2.35102859364419	0.819013164210678	1.60580684414348	PBXIP1	ast	
1.71388001159786	-0.0941628376043842	1.16719111663072	1.38486400329412	3.8358889757765	1.60153225393896	NDP	ast	
3.269472519077	2.89208162393704	-0.098410316786506	1.76190778381436	0.171441577665788	1.59929863754153	GPC5	ast	
2.66624656263003	2.91111641213076	0.737137162864768	0	1.6420801530527	1.59131605813565	PLA2G5	ast	
1.07277977633246	-0.146246681042572	2.72689721641717	1.0814240650357	3.18453133989233	1.58387714332702	RAVER2	ast	
2.30703531237273	2.02150584509633	1.92977311999015	0.179429694583568	1.45389771417974	1.5783283372445	PHF21B	ast	
2.04166489021563	0.799829575231703	2.99566248964961	0.406326014084889	1.63027791182296	1.57475217620096	PTCH1	ast	
2.91908581405623	0.754296759810298	2.43970901403204	0.472580336310891	1.28077857921069	1.57329010068403	MAPK4	ast	
3.46008076805021	2.51995420153851	1.84720791717175	0	0	1.56544857735209	SLC25A48	ast	
0.601945442964673	3.15091136033938	1.54891455890891	0	2.50570354413169	1.56149498126893	SLC2A4	ast	
0	0	2.02505142058973	2.82942068188775	2.93643102535018	1.55818062556553	FXYD1	ast	
2.18142726745412	1.63342468654099	0.845092563887908	1.89800884242727	1.22130616866929	1.55585190579592	NTRK2	ast	
-3.29104732280963	-0.69510410047722	2.67663942516141	3.48208149823703	5.57724639051958	1.54996317812623	PLA2G7	ast	
1.19531272847264	0.841754423846295	2.49918189346804	1.058977538716	2.12756839262179	1.54455899542495	GABRB1	ast	
0	0	4.40510876305306	1.77655636677639	1.48962680752517	1.53425838747092	ITIH3	ast	
2.2396942137334	0	1.85684155363178	1.13428870441135	2.42459640203615	1.53108417476254	RGMA	ast	
1.76510783522158	0.45451744515221	1.13649046283659	1.21207791260868	3.08131897245475	1.52990252565476	BDH2	ast	
1.52520137843684	0.143454278345889	0.833072119256027	1.96629533400827	3.16513223795826	1.52663106960106	MAOB	ast	
1.24089055441765	0.127999109604656	0.971565258429855	0.981572425810328	4.30970302650238	1.52634607495297	RMST	ast	
2.07375811968016	-0.109056927482786	3.00125118430187	0.959929387288032	1.70009356478957	1.52519506571537	PALLD	ast	
3.29483731849458	1.24608386296531	0.821520023306859	0	2.21634760487039	1.51575776192743	GRAMD1C	ast	
2.28271262170302	2.11279529736766	1.34077870336922	1.22924648933844	0.559260502990349	1.50495872295374	PITPNC1	ast	
1.57482959083883	2.78178207639247	-0.594867571673244	1.53839587655533	2.16006606344462	1.4920412071116	APOE	ast	
3.19559960831075	0.797859591023874	0.9388739159774	1.24652076583935	1.27181905522812	1.4901345872759	RNF182	ast	
2.96285388055877	2.73134993094293	-1.36320575358207	1.20110291623019	1.90956725059682	1.48833364494933	HEPH	ast	
2.9777952297485	1.65180213182474	2.86028617129725	0.356785511755087	-0.459442176164393	1.47744537369224	FREM2	ast	
1.78670387857498	1.812244189336	1.56239831587403	0.937671638958519	1.25292093653501	1.47038779185571	CAMK2G	ast	
1.9706627385855	1.46593981163971	1.58117811551493	0	2.30123781429711	1.46380369600745	ERBB2	ast	
-0.210913231276333	0.0482877766810118	0.500109999552121	3.69758934494475	3.23227240364309	1.45346925870893	MT1X	ast	
2.12867708904769	0.193430402040041	2.95091735332275	0.672449475836602	1.28144624097515	1.44538411224445	GPC4	ast	
2.06327879163403	0.55668658632346	1.46748680134156	2.00273047538373	1.11030479789153	1.44009749051486	PLXNB1	ast	
1.20065995426094	0.840221933832176	1.47724494559836	2.10777797799919	1.54924677227616	1.43503031679336	POU3F2	ast	
2.07270807990876	0.203783126779322	3.08551249602754	1.76366205170424	0	1.42513315088397	IGSF1	ast	
1.14110670036837	0.971001714997591	1.1789331092847	1.9342117529714	1.8869195073451	1.42243455699343	AGL	ast	
2.32665106249482	0.812660006811067	0.517164507515448	2.16495240637687	1.26371175847443	1.41702794833453	MMD2	ast	
2.24411096405703	2.05631813011663	1.36321392346529	0.476501041868972	0.938941631470824	1.41581713819575	VAV3	ast	
2.44468167541906	0.385654516038185	0.646890606430278	0	3.56365374015529	1.40817610760856	RPE65	ast	
0.794459129245229	0.708660315193214	3.5321399857947	0.911784534182366	1.09050803907469	1.40751040069804	GREB1	ast	
2.15744303748519	2.9765517383983	-2.20549066464385	1.13084087820469	2.97163925996011	1.40619684988089	OAF	ast	
1.59870482594139	0.892824450830411	2.40611687918398	1.02638122022807	1.07509359615366	1.3998241944675	MIR99AHG	ast	
0	0	2.84583948207121	0.8309168256796	3.31983054667139	1.39931737088444	NAT8	ast	
1.67904818657944	1.02773971859768	1.57695474742612	2.13555066377962	0.513703716718421	1.38659940662025	SOX2	ast	
1.87555550712396	3.14402197818662	0.644609128801497	0.692070287936607	0.570376444983194	1.38532666940638	CACHD1	ast	
3.49195557511706	1.76122898852105	-1.01931744390334	1.24799072017342	1.36019367484485	1.36841030295061	TUBB2B	ast	
3.46436777654268	4.01076955367762	1.16802371399804	1.50288862116876	-3.32688033297536	1.36383386648235	IL33	ast	
1.93686113718775	3.20424853138902	-1.0356160497536	1.57379538367543	1.09071110862301	1.35400002222432	SELENBP1	ast	
2.37554740834803	0	3.32585245025507	0	1.03421329339786	1.34712263040019	SYPL2	ast	
0.713420023061031	0.251907103390387	1.73305872827524	2.17987437761418	1.84569852028018	1.3447917505242	MFAP3L	ast	
1.69465395721461	0.930634798178005	0.382977388525295	2.3670223861859	1.30418443936141	1.33589459389304	SLC9A3R1	ast	
1.19819697375092	1.29952061734002	4.54308149727415	0	-0.369427524658354	1.33427431274135	GLI1	ast	
2.31003363119865	2.73005607019769	0.960768357635121	-0.087655601724764	0.756675719050743	1.33397563527149	TRPM3	ast	
1.33405398585223	1.36683562337608	2.23418434652414	0.355466060092215	1.36029900168665	1.33016780350626	TULP3	ast	
3.94371626329974	2.73358616327058	-0.9838604116359	1.05331318619162	-0.108271870582799	1.32769666610865	EFEMP1	ast	
0.147160276775192	2.09139154395226	1.37772408314655	0	3.0058207911598	1.32441933900676	HIF3A	ast	
2.52501878911606	2.10710129286268	-0.368870050244492	1.24324807625262	1.09175779956951	1.31965118151128	MSI2	ast	
0.276642397287909	-0.766364269004001	2.34754860740182	1.40100265254302	3.30133574448834	1.31203302654342	PPIL6	ast	
2.26738457173255	1.56872931879315	0.519022291369941	1.01229518383708	1.17357990012287	1.30820225317112	HEPACAM	ast	
2.23334263604034	1.44964743235354	0.646901031389045	0.952686938518733	1.25540720753581	1.30759704916749	CADM1	ast	
1.8904663126294	1.36667706134634	0.807641356777078	0.976605241775153	1.48232573429846	1.30474314136528	MRAS	ast	
0.946406167936682	0.381925605592714	1.21176290036117	0.566526703050892	3.39893253369917	1.30111078212813	CYP7B1	ast	
-0.772133377535338	0	4.59683784002693	0.773446559172741	1.90046254037124	1.29972271240712	FMO1	ast	
1.95101484259104	1.52995655585551	0.177567216000998	1.71051905172091	1.09787157206958	1.29338584764761	PGM1	ast	
1.58544059545407	0.752514266765516	1.42587635912117	0	2.69671141363542	1.29210852699524	PPARA	ast	
0.631103807224199	1.00965034194747	0.227132630638219	0.178758218479765	4.41340159595444	1.29200931884882	FGD6	ast	
0.0983968854543047	-1.31790677419531	4.39645836077857	1.13538317625177	2.10570614229405	1.28360755811668	GCNT4	ast	
2.46976317148709	1.39788555828162	1.50335670155284	0	1.03717895073933	1.28163687641218	SLC44A3	ast	
2.63314132861422	0.731274203941477	0.113584690195083	2.56984465687137	0.359649397126973	1.28149885534982	SDC2	ast	
3.59445025925801	2.77087106290996	0.0345969231138543	0	0	1.27998364905636	BBOX1	ast	
-2.8715558655684	0	4.26712426270173	0.670397007060276	4.32093568284991	1.2773802174087	AQP9	ast	
0	0	2.47915767199005	1.02309148102183	2.88395719207653	1.27724126901768	SCTR	ast	
-0.335837942385355	1.04453995045216	0.97789885383745	2.67047391439775	2.02730018882431	1.27687499302526	ABHD3	ast	
0.843766070108716	-0.0915287250751899	0.595208371423609	2.01299230889081	3.01101894760253	1.27429139459009	AKT2	ast	
1.68899245658906	2.35529095803348	0.443853325353119	1.17078720616345	0.694631958628769	1.27071118095358	PTPRF	ast	
0	0.437159523882222	1.98747672559972	2.47324373906443	1.44596468149537	1.26876893400835	RDH5	ast	
0.633213613613089	-0.183007068425445	0.986061535795148	1.96240747049837	2.92703039250013	1.26514118879626	UGP2	ast	
0.561772718820631	1.58546470384263	2.84058498634738	1.31660930059208	0	1.26088634192054	MYH15	ast	
0.769890681908021	-0.0283773932593615	1.30831670667432	1.56964853376071	2.67356170645273	1.25860804710728	SH3PXD2B	ast	
-0.50872315402688	0.0162116637746853	2.18995676284635	2.20172313129108	2.3891994631486	1.25767357340677	APPL2	ast	
2.27447884833412	2.13934911360486	-0.882687599882723	1.25819665451941	1.46281833787193	1.25043107088952	HRSP12	ast	
1.65755659293306	1.01244797395709	1.28260465311831	1.50881633775609	0.770165120844361	1.24631813572178	FMN2	ast	
2.42369867437113	0.507199943624514	-0.397518427809008	1.12902431317881	2.5230496254862	1.23709082577033	SEMA4B	ast	
2.40981773723447	2.76747232109864	2.12114212358201	-0.127218765787561	-1.0080253751293	1.23263760819965	AMOT	ast	
0.823182890248913	-0.259897890515357	2.47918626478921	1.9914357168909	1.09385895384007	1.22555318705075	FGFR1	ast	
2.71917705940765	1.73548414360557	-0.338199709645726	1.67700459425693	0.309268196376934	1.22054685680027	CKB	ast	
3.09130174882579	0.279902569522014	-0.727535972578259	0.705526020422475	2.75303971185029	1.22044681560846	EMX2	ast	
1.69984231696081	0.879072747601415	1.54061710541417	0.933309497427374	0.997612156524577	1.21009076478567	FAM184A	ast	
1.67069116048378	-0.609278817226128	1.79860487993453	2.32354513726879	0.847497953073656	1.20621206270693	IGDCC4	ast	
-0.839480269876074	1.15894376005193	-0.276053690558361	3.45756997777737	2.51571024992948	1.20333800546487	MT1E	ast	
1.17645241830312	0.682681825868943	1.04822966525544	1.31813697531462	1.74214526350502	1.19352922964943	FAM181B	ast	
0.134620291403815	0.665406010121195	3.60531984063579	0	1.46485002784209	1.17403923400058	SLC25A34	ast	
-1.66857833718973	-1.88058783608666	2.79045306631598	1.44422295442262	5.12767120878044	1.16263621124853	FAM20A	ast	
0	0	3.36620988940884	1.38714129821795	1.05070250725844	1.16081073897705	CELSR1	ast	
1.41748792583764	0.416576915679409	-0.645634660172458	0	4.59434655542311	1.15655534735354	RFX2	ast	
0.689400932176696	1.10205902642828	1.30998984235941	0.995185748246332	1.67903885369587	1.15513488058132	GPR19	ast	
0.00570645239175556	-0.92459204505793	2.85559086673109	5.20040698943307	-1.38035485740825	1.15135148121795	FABP7	ast	
2.00153520881284	0	0.435843262484018	0.477854411941967	2.83600402791622	1.15024738223101	FGFRL1	ast	
2.14611963659234	2.88258619959242	-1.69363344235259	1.44020771097997	0.964466890508697	1.14794939906417	PREX2	ast	
2.84956833882214	0.323740874441816	0.494673133459096	1.61387710005498	0.45767397171735	1.14790668369908	MRO	ast	
0.877541094977287	0.276980925687597	1.55098060329901	0.896988379808717	2.13581403469674	1.14766100769387	DLG5	ast	
0.959156186629432	-2.16542773841152	2.15936820697357	2.79302506609337	1.97722581316004	1.14466950688898	DBX2	ast	
1.19615460289471	0.607081085063254	0.564881452844805	1.06044957204267	2.29213044764726	1.14413943209854	PRKD1	ast	
